,Team,Date,Big Chances,Total Shots,Shots on Target,Big Chances Scored,Final Third Entries,Touches in Penalty Area,Final Result,Wins,Draws,Wins_Last_5,Goals_Last_5,Conceded_Last_5,GD_Last_5,Big Chances EMA 5,Total Shots EMA 5,Shots on Target EMA 5,Big Chances Scored last 5,Final Third Entries last 5,Touches in Penalty Area EMA 5,Touches in Penalty Area last 5
1928,Paraguay,2025-06-05,2.0,12.0,5.0,2.0,44.0,20.0,H,1,0,2.0,7.0,5.0,2.0,1.5,10.4,3.2,1.066235010095194,121.50702147557304,12.4,40.81298582533151
1929,Paraguay,2025-06-11,0.0,5.0,1.0,0.0,37.0,13.0,H,0,0,2.0,8.0,5.0,3.0,2.0,11.4,3.8,2.7108233400634627,125.00468098371537,15.2,47.20865721688767
1930,Paraguay,2025-09-04,1.0,7.0,3.0,,44.0,11.0,D,0,1,2.0,8.0,6.0,2.0,1.6,11.8,3.6,1.8072155600423088,120.33645398914359,16.2,44.472438144591784
1931,Paraguay,2025-10-14,2.0,10.0,1.0,0.0,36.0,18.0,H,0,0,1.0,6.0,5.0,1.0,1.6,11.6,3.8,1.2048103733615394,124.22430265942907,15.0,40.64829209639453
1932,Peru,2021-09-03,,10.0,2.0,,58.0,,D,0,1,,,,,,,,,,,
1933,Peru,2021-09-10,0.0,12.0,1.0,0.0,33.0,,H,0,0,,,,,,,,,58.0,,
1934,Peru,2021-10-10,0.0,11.0,5.0,,36.0,,H,0,0,,,,,,,,0.0,71.66666666666667,,
1935,Peru,2021-10-14,1.0,5.0,3.0,,31.0,,H,0,0,,,,,,11.0,2.6666666666666665,0.0,83.77777777777779,,
1936,Peru,2021-11-12,2.0,15.0,6.0,1.0,41.0,,H,1,0,,,,,0.3333333333333333,9.5,2.75,0.0,86.85185185185186,,
1937,Peru,2022-01-28,0.0,4.0,1.0,,28.0,,A,1,0,1.0,4.0,5.0,-1.0,0.75,10.6,3.4,1.0,98.90123456790124,,
1938,Peru,2022-02-02,1.0,12.0,5.0,1.0,57.0,,D,0,1,2.0,4.0,4.0,0.0,0.6,9.4,3.2,0.6666666666666667,93.93415637860083,,
1939,Peru,2024-06-30,0.0,6.0,1.0,0.0,32.0,12.0,H,0,0,2.0,5.0,3.0,2.0,0.8,9.4,4.0,1.4444444444444446,119.62277091906722,,
1940,Peru,2024-09-07,1.0,9.0,3.0,1.0,33.0,13.0,D,0,1,2.0,5.0,4.0,1.0,0.8,8.4,3.2,0.9629629629629632,111.74851394604482,12.0,12.0
1941,Peru,2024-09-10,0.0,2.0,1.0,0.0,41.0,10.0,H,0,0,2.0,6.0,4.0,2.0,0.8,9.2,3.2,1.6419753086419755,107.49900929736323,12.5,21.0
1942,Peru,2024-10-12,1.0,13.0,3.0,1.0,43.0,20.0,H,1,0,1.0,3.0,5.0,-2.0,0.4,6.6,2.2,1.0946502057613172,112.66600619824216,11.666666666666666,24.0
1943,Peru,2024-10-16,0.0,3.0,2.0,0.0,35.0,4.0,H,0,0,1.0,3.0,5.0,-2.0,0.6,8.4,2.6,1.7297668038408782,118.11067079882811,13.75,36.0
1944,Peru,2024-11-20,0.0,2.0,0.0,,31.0,2.0,H,0,0,1.0,2.0,8.0,-6.0,0.4,6.6,2.0,1.1531778692272523,113.74044719921875,11.8,28.000000000000004
1945,Peru,2025-03-21,4.0,12.0,7.0,3.0,60.0,21.0,H,1,0,1.0,2.0,7.0,-5.0,0.4,5.8,1.8,0.7687852461515016,106.82696479947917,9.8,20.66666666666667
1946,Peru,2025-06-06,1.0,4.0,1.0,,45.0,7.0,D,0,1,2.0,4.0,7.0,-3.0,1.0,6.4,2.6,3.5125234974343345,131.21797653298614,11.4,34.777777777777786
1947,Peru,2025-06-11,2.0,13.0,5.0,,59.0,13.0,D,0,1,2.0,4.0,6.0,-2.0,1.2,6.8,2.6,2.34168233162289,132.47865102199077,10.8,30.185185185185194
1948,Peru,2025-09-04,0.0,11.0,3.0,0.0,46.0,12.0,H,0,0,1.0,3.0,6.0,-3.0,1.4,6.8,3.0,1.5611215544152601,147.3191006813272,9.4,33.12345679012347
1949,Peru,2025-12-21,1.0,5.0,4.0,1.0,49.0,10.0,H,1,0,1.0,3.0,5.0,-2.0,1.4,8.4,3.2,1.0407477029435068,144.21273378755149,11.0,34.082304526748985
1950,Peru,2026-03-28,0.0,7.0,2.0,0.0,32.0,12.0,H,0,0,2.0,5.0,4.0,1.0,1.6,9.0,4.0,1.693831801962338,145.14182252503434,12.6,32.721536351165994
1951,Peru,2026-06-06,3.0,10.0,5.0,1.0,65.0,13.0,A,1,0,1.0,2.0,5.0,-3.0,0.8,8.0,3.0,1.1292212013082255,128.76121501668956,10.8,33.814357567444
1952,Poland,2020-10-14,3.0,20.0,8.0,2.0,65.0,,H,1,0,,,,,,,,,,,
1953,Poland,2021-06-19,2.0,5.0,2.0,0.0,47.0,,D,0,1,,,,,,,,2.0,65.0,,
1954,Poland,2021-06-23,3.0,18.0,6.0,1.0,56.0,,H,0,0,,,,,,,,1.3333333333333335,90.33333333333334,,
1955,Poland,2021-09-02,3.0,6.0,4.0,3.0,46.0,,H,1,0,,,,,2.6666666666666665,14.333333333333334,5.333333333333333,1.888888888888889,116.22222222222223,,
1956,Poland,2021-09-05,9.0,24.0,11.0,7.0,74.0,,A,1,0,,,,,2.75,12.25,5.0,4.2592592592592595,123.4814814814815,,
1957,Poland,2021-09-08,1.0,11.0,4.0,1.0,48.0,,D,0,1,3.0,17.0,6.0,11.0,4.0,14.6,6.2,9.839506172839506,156.32098765432102,,
1958,Poland,2021-10-09,5.0,31.0,12.0,4.0,104.0,,H,1,0,2.0,15.0,7.0,8.0,3.6,12.8,5.4,7.559670781893005,152.21399176954736,,
1959,Poland,2021-10-12,1.0,5.0,2.0,1.0,57.0,,A,1,0,3.0,19.0,6.0,13.0,4.2,18.0,7.4,9.039780521262003,205.4759945130316,,
1960,Poland,2021-11-12,7.0,18.0,8.0,3.0,81.0,,A,1,0,4.0,18.0,3.0,15.0,3.8,15.4,6.6,7.0265203475080025,193.98399634202107,,
1961,Poland,2021-11-15,1.0,15.0,6.0,0.0,69.0,,A,0,0,4.0,18.0,3.0,15.0,4.6,17.8,7.4,7.684346898338669,210.32266422801408,,
1962,Poland,2022-03-24,,9.0,1.0,,,,D,0,1,3.0,12.0,4.0,8.0,3.0,16.0,6.4,5.12289793222578,209.21510948534274,,
1963,Poland,2023-06-20,3.0,20.0,5.0,1.0,55.0,,H,0,0,3.0,12.0,4.0,8.0,3.5,15.6,5.8,3.4152652881505206,139.47673965689518,,
1964,Poland,2023-10-15,4.0,21.0,7.0,1.0,94.0,,D,0,1,2.0,9.0,7.0,2.0,3.0,13.4,4.4,3.2768435254336805,147.9844931045968,,
1965,Poland,2023-11-17,2.0,18.0,5.0,1.0,56.0,,D,0,1,1.0,9.0,8.0,1.0,3.75,16.6,5.4,3.1845623502891205,192.65632873639788,,
1966,Poland,2023-11-21,2.0,18.0,9.0,1.0,62.0,,H,1,0,0.0,6.0,8.0,-2.0,2.5,16.6,4.8,3.123041566859414,184.43755249093195,,
1967,Poland,2024-03-21,5.0,25.0,10.0,3.0,83.0,,H,1,0,1.0,7.0,6.0,1.0,2.75,17.2,5.4,3.0820277112396095,184.95836832728799,,
1968,Poland,2024-03-26,1.0,11.0,0.0,,46.0,,A,1,0,2.0,11.0,6.0,5.0,3.2,20.4,7.2,5.054685140826407,206.30557888485868,,
1969,Poland,2024-06-07,4.0,19.0,9.0,1.0,42.0,16.0,H,1,0,3.0,14.0,7.0,7.0,2.8,18.6,6.2,3.3697900938842715,183.5370525899058,,
1970,Poland,2024-06-10,4.0,11.0,5.0,1.0,32.0,30.0,H,1,0,4.0,16.0,7.0,9.0,2.8,18.2,6.6,3.2465267292561815,164.3580350599372,16.0,16.0
1971,Poland,2024-06-16,2.0,12.0,7.0,0.0,28.0,17.0,A,0,0,5.0,17.0,7.0,10.0,3.2,16.8,6.6,3.1643511528374546,141.57202337329147,23.0,40.66666666666667
1972,Poland,2024-06-21,2.0,15.0,3.0,1.0,33.0,13.0,A,0,0,4.0,16.0,9.0,7.0,3.2,15.6,6.2,2.10956743522497,122.38134891552765,21.0,44.111111111111114
1973,Poland,2024-06-25,2.0,10.0,3.0,1.0,40.0,8.0,D,0,1,3.0,12.0,11.0,1.0,2.6,13.6,4.8,2.40637829014998,114.5875659436851,19.0,42.40740740740741
1974,Poland,2024-09-05,2.0,10.0,3.0,2.0,23.0,12.0,A,1,0,2.0,8.0,8.0,0.0,2.8,13.4,5.4,2.6042521934333203,116.39171062912341,16.8,36.27160493827161
1975,Poland,2024-09-08,2.0,11.0,2.0,,36.0,12.0,H,0,0,2.0,8.0,9.0,-1.0,2.4,11.6,4.2,3.736168128955547,100.59447375274895,16.0,36.18106995884774
1976,Poland,2024-10-12,2.0,12.0,4.0,1.0,41.0,20.0,A,0,0,1.0,6.0,9.0,-3.0,2.0,11.6,3.6,2.4907787526370315,103.06298250183265,12.4,36.1207133058985
1977,Poland,2024-10-15,2.0,14.0,6.0,0.0,46.0,13.0,D,0,1,1.0,6.0,10.0,-4.0,2.0,11.6,3.0,2.660519168424688,109.70865500122177,13.0,44.08047553726567
1978,Poland,2024-11-15,0.0,12.0,5.0,0.0,35.0,20.0,H,0,0,1.0,8.0,10.0,-2.0,2.0,11.4,3.6,1.7736794456164588,119.13910333414786,13.0,42.38698369151045
1979,Poland,2024-11-18,3.0,19.0,6.0,0.0,46.0,33.0,A,0,0,1.0,8.0,14.0,-6.0,1.6,11.8,4.0,1.182452963744306,114.42606888943192,15.4,48.25798912767364
1980,Poland,2025-03-21,3.0,24.0,7.0,,84.0,34.0,H,1,0,0.0,6.0,14.0,-8.0,1.8,13.6,4.6,0.7883019758295374,122.28404592628796,19.6,65.17199275178243
1981,Poland,2025-03-24,4.0,28.0,12.0,1.0,61.0,42.0,H,1,0,1.0,7.0,13.0,-6.0,2.0,16.2,5.6,0.5255346505530251,165.52269728419196,24.0,77.44799516785496
1982,Poland,2025-06-10,4.0,24.0,9.0,1.0,51.0,37.0,H,0,0,2.0,8.0,10.0,-2.0,2.4,19.4,7.2,1.3503564337020166,171.34846485612798,28.4,93.63199677856997
1983,Poland,2025-09-04,1.0,6.0,2.0,0.0,20.0,14.0,D,0,1,2.0,6.0,9.0,-3.0,2.8,21.4,7.8,1.900237622468011,165.23230990408533,33.2,99.42133118571331
1984,Poland,2025-09-07,3.0,15.0,6.0,2.0,46.0,30.0,H,1,0,2.0,6.0,5.0,1.0,3.0,20.2,7.2,1.2668250816453408,130.15487326939024,32.0,80.28088745714221
1985,Poland,2025-10-09,,17.0,3.0,,58.0,28.0,H,1,0,3.0,8.0,4.0,4.0,3.0,19.4,7.2,2.8445500544302273,132.76991551292684,31.4,83.52059163809481
1986,Poland,2025-10-12,3.0,12.0,6.0,1.0,44.0,28.0,A,1,0,3.0,8.0,4.0,4.0,3.0,18.0,6.4,1.8963667029534852,146.5132770086179,30.2,83.68039442539654
1987,Poland,2025-11-14,2.0,12.0,5.0,1.0,36.0,22.0,D,0,1,3.0,8.0,4.0,4.0,2.75,14.8,5.2,2.264244468635657,141.6755180057453,27.4,83.78692961693103
1988,Poland,2025-11-17,2.0,18.0,4.0,1.0,63.0,25.0,A,1,0,3.0,8.0,3.0,5.0,2.25,12.4,4.4,2.5094963124237717,130.45034533716353,24.4,77.85795307795402
1989,Poland,2026-03-26,1.0,15.0,4.0,1.0,61.0,26.0,H,1,0,4.0,10.0,4.0,6.0,2.5,14.8,4.8,2.672997541615848,149.96689689144236,26.6,76.90530205196936
1990,Poland,2026-03-31,2.0,15.0,7.0,1.0,54.0,31.0,H,0,0,4.0,9.0,4.0,5.0,2.0,14.8,4.4,2.781998361077232,160.97793126096158,25.8,77.27020136797958
1991,Poland,2026-06-03,,12.0,8.0,,,,D,0,1,3.0,10.0,7.0,3.0,2.0,14.4,5.2,2.854665574051488,161.31862084064107,26.4,82.51346757865306
1992,Portugal,2021-03-24,1.0,29.0,14.0,,99.0,,H,1,0,,,,,,,,,,,
1993,Portugal,2021-06-15,3.0,11.0,7.0,2.0,95.0,,A,1,0,,,,,,,,,99.0,,
1994,Portugal,2021-09-01,3.0,29.0,7.0,,69.0,,H,1,0,,,,,,,,2.0,161.0,,
1995,Portugal,2021-09-07,4.0,21.0,7.0,3.0,86.0,,A,1,0,,,,,2.3333333333333335,23.0,9.333333333333334,1.3333333333333335,176.33333333333334,,
1996,Portugal,2021-10-09,,9.0,4.0,,,,H,1,0,,,,,2.75,22.5,8.75,3.8888888888888893,203.55555555555557,,
1997,Portugal,2021-10-12,12.0,21.0,11.0,5.0,41.0,,H,1,0,5.0,12.0,1.0,11.0,2.75,19.8,7.8,2.592592592592593,135.70370370370372,,
1998,Portugal,2021-11-11,,12.0,3.0,,56.0,,D,0,1,5.0,16.0,1.0,15.0,5.5,18.2,7.2,6.728395061728396,131.46913580246917,,
1999,Portugal,2021-11-14,,9.0,3.0,,29.0,,A,0,0,4.0,13.0,1.0,12.0,6.333333333333333,18.4,6.4,4.485596707818931,143.64609053497946,,
2000,Portugal,2022-03-24,6.0,16.0,8.0,2.0,49.0,,H,1,0,3.0,12.0,2.0,10.0,,14.4,5.6,2.9903978052126208,124.76406035665299,,
2001,Portugal,2022-03-29,3.0,11.0,3.0,2.0,63.0,,H,1,0,3.0,12.0,3.0,9.0,,13.4,5.8,3.993598536808414,132.1760402377687,,
2002,Portugal,2022-06-02,2.0,7.0,2.0,1.0,39.0,,D,0,1,3.0,11.0,3.0,8.0,7.0,13.8,5.6,4.662399024538943,151.11736015851247,,
2003,Portugal,2023-10-16,5.0,9.0,6.0,4.0,71.0,,A,1,0,2.0,7.0,4.0,3.0,3.6666666666666665,11.0,3.8,4.108266016359296,139.74490677234166,,
2004,Portugal,2023-11-19,4.0,23.0,11.0,1.0,68.0,,H,1,0,3.0,12.0,4.0,8.0,4.0,10.4,4.4,6.738844010906197,164.16327118156113,,
2005,Portugal,2024-03-21,4.0,13.0,8.0,3.0,32.0,,H,1,0,4.0,13.0,2.0,11.0,4.0,13.2,6.0,5.492562673937465,177.44218078770743,,
2006,Portugal,2024-03-26,1.0,10.0,2.0,0.0,78.0,,H,0,0,4.0,15.0,3.0,12.0,3.6,12.6,6.0,6.661708449291644,150.29478719180497,,
2007,Portugal,2024-06-04,6.0,24.0,9.0,3.0,95.0,53.0,H,1,0,3.0,13.0,5.0,8.0,3.2,12.4,5.8,4.44113896619443,178.19652479453666,,
2008,Portugal,2024-06-08,2.0,15.0,4.0,1.0,65.0,41.0,A,0,0,4.0,16.0,6.0,10.0,4.0,15.8,7.2,5.960759310796287,213.79768319635778,53.0,53.0
2009,Portugal,2024-06-11,1.0,20.0,9.0,,63.0,33.0,H,1,0,3.0,12.0,8.0,4.0,3.4,17.0,6.8,4.973839540530858,207.53178879757186,47.0,76.33333333333334
2010,Portugal,2024-06-18,4.0,19.0,8.0,1.0,75.0,35.0,H,1,0,3.0,13.0,8.0,5.0,2.8,16.4,6.4,3.3158930270205724,201.35452586504792,42.333333333333336,83.8888888888889
2011,Portugal,2024-06-22,3.0,12.0,3.0,2.0,44.0,33.0,A,1,0,3.0,10.0,7.0,3.0,2.8,17.6,6.4,3.2105953513470484,209.23635057669864,40.5,90.92592592592594
2012,Portugal,2024-06-26,4.0,22.0,5.0,0.0,102.0,30.0,H,0,0,4.0,13.0,5.0,8.0,3.2,18.0,6.6,4.140396900898033,183.4909003844658,39.0,93.61728395061729
2013,Portugal,2024-07-01,1.0,20.0,6.0,,95.0,38.0,H,1,0,3.0,9.0,5.0,4.0,2.8,17.6,5.8,2.760264600598689,224.3272669229772,34.4,92.41152263374487
2014,Portugal,2024-07-05,4.0,15.0,4.0,,71.0,29.0,A,0,0,4.0,11.0,3.0,8.0,2.6,18.6,6.2,1.840176400399126,244.55151128198483,33.8,99.60768175582992
2015,Portugal,2024-09-05,3.0,15.0,6.0,2.0,48.0,20.0,H,1,0,3.0,11.0,8.0,3.0,3.2,17.6,5.2,1.2267842669327509,234.03434085465656,33.0,95.40512117055329
2016,Portugal,2024-09-08,5.0,26.0,7.0,1.0,58.0,45.0,H,1,0,3.0,11.0,8.0,3.0,3.0,16.8,4.8,2.8178561779551674,204.0228939031044,30.0,83.6034141137022
2017,Portugal,2024-10-12,6.0,18.0,6.0,2.0,45.0,29.0,A,1,0,3.0,10.0,9.0,1.0,3.4,19.6,5.6,2.8785707853034452,194.0152626020696,32.4,100.73560940913481
2018,Portugal,2024-10-15,1.0,14.0,3.0,,77.0,46.0,D,0,1,4.0,13.0,8.0,5.0,3.8,18.8,5.8,3.919047190202297,174.34350840137975,32.2,96.15707293942322
2019,Portugal,2024-11-15,6.0,19.0,6.0,3.0,64.0,32.0,H,1,0,3.0,10.0,8.0,2.0,3.8,17.6,5.2,2.6126981268015315,193.22900560091983,33.8,110.10471529294882
2020,Portugal,2024-11-18,3.0,12.0,5.0,1.0,49.0,22.0,D,0,1,4.0,12.0,4.0,8.0,4.2,18.4,5.6,4.741798751201021,192.81933706727992,34.4,105.40314352863255
2021,Portugal,2025-03-20,0.0,8.0,2.0,0.0,68.0,16.0,H,0,0,3.0,11.0,4.0,7.0,4.2,17.8,5.4,4.161199167467347,177.54622471151995,34.8,92.26876235242172
2022,Portugal,2025-03-23,5.0,18.0,11.0,2.0,76.0,32.0,H,1,0,2.0,9.0,4.0,5.0,3.2,14.2,4.4,2.7741327783115652,186.36414980767998,29.0,77.51250823494782
2023,Portugal,2025-06-04,4.0,17.0,6.0,1.0,52.0,31.0,A,1,0,2.0,11.0,5.0,6.0,3.0,14.2,5.4,3.84942185220771,200.24276653845334,29.6,83.67500548996522
2024,Portugal,2025-06-08,2.0,7.0,2.0,1.0,45.0,18.0,H,1,0,3.0,13.0,6.0,7.0,3.6,14.8,6.0,3.5662812348051403,185.49517769230224,26.6,86.78333699331014
2025,Portugal,2025-09-06,9.0,24.0,9.0,3.0,56.0,54.0,A,1,0,3.0,15.0,10.0,5.0,2.8,12.4,5.2,3.3775208232034273,168.66345179486817,23.8,75.8555579955401
2026,Portugal,2025-09-09,4.0,15.0,7.0,2.0,91.0,29.0,A,1,0,4.0,19.0,9.0,10.0,4.0,14.8,6.0,5.251680548802286,168.4423011965788,30.2,104.57037199702674
2027,Portugal,2025-10-11,3.0,30.0,6.0,1.0,70.0,40.0,H,1,0,5.0,22.0,10.0,12.0,4.8,16.2,7.0,5.501120365868191,203.29486746438587,32.8,98.71358133135116
2028,Portugal,2025-10-14,4.0,20.0,8.0,2.0,62.0,36.0,D,0,1,5.0,18.0,8.0,10.0,4.4,18.6,6.0,4.667413577245461,205.52991164292393,34.4,105.80905422090079
2029,Portugal,2025-11-13,1.0,27.0,5.0,0.0,71.0,38.0,H,0,0,4.0,18.0,9.0,9.0,4.4,19.2,6.4,5.111609051496974,199.01994109528263,35.4,106.53936948060054
2030,Portugal,2025-11-16,8.0,34.0,15.0,5.0,62.0,52.0,H,1,0,3.0,11.0,6.0,5.0,4.2,23.2,7.0,3.40773936766465,203.67996073018844,39.4,109.02624632040038
2031,Portugal,2026-03-29,2.0,10.0,2.0,,67.0,27.0,D,0,1,3.0,15.0,7.0,8.0,4.0,25.2,8.2,7.271826245109767,197.78664048679232,39.0,124.68416421360025
2032,Portugal,2026-03-31,,11.0,5.0,,65.0,12.0,A,1,0,2.0,12.0,5.0,7.0,3.6,24.2,7.2,4.847884163406512,198.85776032452824,38.6,110.12277614240018
2033,Portugal,2026-06-06,3.0,18.0,8.0,1.0,67.0,36.0,H,1,0,2.0,13.0,5.0,8.0,3.75,20.4,7.0,3.2319227756043416,197.57184021635217,33.0,85.41518409493347
2034,Puerto Rico,2024-09-07,1.0,11.0,5.0,1.0,52.0,7.0,A,0,0,,,,,,,,,,,
2035,Puerto Rico,2024-11-19,1.0,5.0,0.0,0.0,50.0,6.0,H,0,0,,,,,,,,1.0,52.0,7.0,7.0
2036,Puerto Rico,2025-10-15,0.0,5.0,3.0,0.0,28.0,2.0,A,0,0,,,,,,,,0.6666666666666667,84.66666666666667,6.5,10.666666666666668
2037,Qatar,2021-10-09,,2.0,1.0,,,,H,0,0,,,,,,,,,,,
2038,Qatar,2024-01-12,2.0,16.0,5.0,2.0,76.0,30.0,H,1,0,,,,,,,,,,,
2039,Qatar,2024-02-03,2.0,10.0,3.0,,76.0,23.0,H,1,0,,,,,,,,2.0,76.0,30.0,30.0
2040,Qatar,2024-02-07,5.0,15.0,8.0,1.0,58.0,18.0,A,1,0,,,,,,9.333333333333334,3.0,1.3333333333333335,126.66666666666667,26.5,43.0
2041,Qatar,2024-10-15,2.0,11.0,1.0,1.0,38.0,16.0,H,0,0,,,,,3.0,10.75,4.25,1.888888888888889,142.44444444444446,23.666666666666668,46.66666666666667
2042,Qatar,2024-11-14,3.0,10.0,7.0,2.0,67.0,20.0,H,1,0,3.0,11.0,12.0,-1.0,2.75,10.8,3.6,2.2592592592592595,132.962962962963,21.75,47.111111111111114
2043,Qatar,2025-06-05,1.0,6.0,3.0,1.0,49.0,14.0,H,1,0,4.0,14.0,11.0,3.0,2.8,12.4,4.8,3.5061728395061733,155.641975308642,21.4,51.40740740740741
2044,Qatar,2025-06-10,0.0,1.0,0.0,0.0,15.0,3.0,H,0,0,4.0,12.0,11.0,1.0,2.6,10.4,4.4,3.3374485596707824,152.761316872428,18.2,48.271604938271615
2045,Qatar,2025-08-24,1.0,5.0,0.0,0.0,62.0,15.0,A,0,0,3.0,8.0,11.0,-3.0,2.2,8.6,3.8,2.2249657064471884,116.84087791495202,14.2,35.18106995884775
2046,Qatar,2025-12-04,4.0,17.0,5.0,1.0,60.0,42.0,D,0,1,2.0,5.0,10.0,-5.0,1.4,6.6,2.2,1.4833104709647924,139.893918609968,13.6,38.454046639231834
2047,Romania,2021-10-08,1.0,9.0,1.0,0.0,25.0,,H,0,0,,,,,,,,,,,
2048,Romania,2023-10-12,1.0,19.0,5.0,,94.0,,D,0,1,,,,,,,,0.0,25.0,,
2049,Romania,2024-03-26,4.0,14.0,5.0,1.0,29.0,,A,0,0,,,,,,,,0.0,110.66666666666667,,
2050,Romania,2024-06-04,,9.0,2.0,,,,D,0,1,,,,,2.0,14.0,3.6666666666666665,1.0,102.77777777777779,,
2051,Romania,2024-07-02,0.0,5.0,1.0,0.0,38.0,10.0,A,0,0,,,,,2.0,12.75,3.25,0.6666666666666667,68.51851851851853,,
2052,Romania,2025-03-21,2.0,15.0,3.0,0.0,59.0,30.0,A,0,0,0.0,3.0,8.0,-5.0,1.5,11.2,2.8,0.44444444444444453,83.67901234567903,10.0,10.0
2053,Romania,2025-06-07,1.0,10.0,3.0,1.0,29.0,18.0,H,0,0,0.0,2.0,7.0,-5.0,1.75,12.4,3.2,0.2962962962962964,114.7860082304527,20.0,36.66666666666667
2054,Romania,2025-10-09,5.0,12.0,7.0,2.0,57.0,30.0,H,1,0,0.0,3.0,9.0,-6.0,1.75,10.6,2.8,1.1975308641975309,105.52400548696848,19.333333333333332,42.44444444444445
2055,Romania,2025-10-12,,10.0,2.0,,39.0,7.0,H,1,0,1.0,3.0,7.0,-4.0,2.0,10.2,3.2,2.7983539094650207,127.34933699131233,22.0,58.296296296296305
2056,Romania,2025-11-15,3.0,9.0,3.0,1.0,47.0,14.0,H,0,0,2.0,4.0,7.0,-3.0,2.0,10.4,3.2,1.8655692729766806,123.89955799420822,19.0,45.86419753086421
2057,Romania,2026-06-06,1.0,22.0,8.0,0.0,33.0,23.0,H,1,0,2.0,5.0,7.0,-2.0,2.75,11.2,3.6,2.2437128486511204,129.59970532947216,19.8,44.57613168724281
2058,Russia,2021-06-05,,10.0,5.0,,,,H,1,0,,,,,,,,,,,
2059,Russia,2021-06-16,,14.0,3.0,,65.0,,A,1,0,,,,,,,,,,,
2060,Russia,2021-09-01,,8.0,3.0,,52.0,,D,0,1,,,,,,,,,65.0,,
2061,Russia,2021-11-14,0.0,2.0,0.0,,49.0,,H,0,0,,,,,,10.666666666666666,3.6666666666666665,,95.33333333333334,,
2062,Russia,2024-06-07,4.0,17.0,7.0,4.0,68.0,30.0,A,1,0,,,,,,8.5,2.75,,112.55555555555557,,
2063,Russia,2024-11-19,3.0,27.0,11.0,1.0,98.0,64.0,H,1,0,3.0,6.0,1.0,5.0,,10.2,3.6,4.0,143.03703703703707,30.0,30.0
2064,Russia,2025-03-25,2.0,21.0,9.0,1.0,80.0,29.0,H,1,0,3.0,9.0,1.0,8.0,2.3333333333333335,13.6,4.8,3.666666666666667,193.35802469135805,47.0,84.0
2065,Russia,2025-06-10,5.0,11.0,7.0,4.0,59.0,13.0,A,1,0,3.0,13.0,1.0,12.0,2.25,15.0,6.0,3.444444444444445,208.90534979423873,41.0,85.0
2066,Russia,2025-10-10,1.0,14.0,5.0,1.0,66.0,30.0,H,1,0,4.0,17.0,2.0,15.0,2.8,15.6,6.8,6.296296296296298,198.27023319615918,34.0,69.66666666666667
2067,Russia,2025-10-14,7.0,15.0,8.0,3.0,43.0,27.0,H,1,0,5.0,19.0,2.0,17.0,3.0,18.0,7.8,5.197530864197533,198.18015546410615,33.2,76.44444444444446
2068,Russia,2026-05-28,2.0,8.0,1.0,0.0,51.0,15.0,H,0,0,5.0,18.0,2.0,16.0,3.6,17.6,8.0,6.465020576131689,175.12010364273746,32.6,77.96296296296298
2069,Rwanda,2023-09-09,2.0,15.0,3.0,,56.0,,D,0,1,,,,,,,,,,,
2070,Saint Kitts and Nevis,2023-06-17,,,,,,,A,1,0,,,,,,,,,,,
2071,Saint Lucia,2024-06-06,1.0,3.0,2.0,1.0,53.0,11.0,H,0,0,,,,,,,,,,,
2072,Saint Lucia,2024-09-06,2.0,10.0,3.0,1.0,53.0,24.0,H,1,0,,,,,,,,1.0,53.0,11.0,11.0
2073,Saint Lucia,2024-11-18,1.0,9.0,2.0,1.0,48.0,7.0,H,0,0,,,,,,,,1.6666666666666667,88.33333333333334,17.5,31.333333333333336
2074,Saint Lucia,2025-06-06,1.0,6.0,1.0,0.0,41.0,7.0,H,0,0,,,,,1.3333333333333333,7.333333333333333,2.3333333333333335,2.1111111111111116,106.8888888888889,14.0,27.888888888888893
2075,Saint Martin,2024-09-09,0.0,8.0,3.0,0.0,61.0,18.0,H,0,0,,,,,,,,,,,
2076,Saint Martin,2024-11-15,1.0,16.0,5.0,0.0,48.0,12.0,A,0,0,,,,,,,,0.0,61.0,18.0,18.0
2077,Saint Vincent and the Grenadines,2023-09-12,,0.0,0.0,,,,H,1,0,,,,,,,,,,,
2078,Saint Vincent and the Grenadines,2023-11-17,3.0,17.0,4.0,0.0,45.0,,H,0,0,,,,,,,,,,,
2079,San Marino,2021-03-28,0.0,1.0,0.0,0.0,25.0,,A,0,0,,,,,,,,,,,
2080,San Marino,2021-09-05,1.0,7.0,3.0,1.0,24.0,,A,0,0,,,,,,,,0.0,25.0,,
2081,San Marino,2021-10-09,0.0,2.0,1.0,0.0,24.0,,H,0,0,,,,,,,,1.0,40.66666666666667,,
2082,San Marino,2021-11-15,0.0,2.0,1.0,0.0,20.0,,A,0,0,,,,,0.3333333333333333,3.3333333333333335,1.3333333333333333,0.6666666666666667,51.111111111111114,,
2083,San Marino,2023-11-17,1.0,5.0,1.0,1.0,49.0,,H,0,0,,,,,0.25,3.0,1.25,0.44444444444444453,54.07407407407408,,
2084,San Marino,2023-11-20,1.0,4.0,1.0,1.0,39.0,,A,0,0,0.0,2.0,28.0,-26.0,0.4,3.4,1.2,1.2962962962962963,85.0493827160494,,
2085,San Marino,2025-06-07,0.0,5.0,0.0,0.0,37.0,8.0,H,0,0,0.0,3.0,27.0,-24.0,0.6,4.0,1.4,1.8641975308641976,95.69958847736626,,
