match_id,match_date,tournament_name,is_neutral_ground,Home Team,Away Team,home_final_score,away_final_score,home_ball_possession,away_ball_possession,home_big_chances,away_big_chances,home_total_shots,away_total_shots,home_goalkeeper_saves,away_goalkeeper_saves,home_corner_kicks,away_corner_kicks,home_fouls,away_fouls,home_passes,away_passes,home_tackles,away_tackles,home_free_kicks,away_free_kicks,home_yellow_cards,away_yellow_cards,home_shots_on_target,away_shots_on_target,home_hit_woodwork,away_hit_woodwork,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_big_chances_scored,away_big_chances_scored,home_big_chances_missed,away_big_chances_missed,home_through_balls,away_through_balls,home_fouled_in_final_third,away_fouled_in_final_third,home_offsides,away_offsides,home_accurate_passes,away_accurate_passes,home_throw-ins,away_throw-ins,home_final_third_entries,away_final_third_entries,home_long_balls,away_long_balls,home_crosses,away_crosses,home_duels,away_duels,home_dispossessed,away_dispossessed,home_ground_duels,away_ground_duels,home_aerial_duels,away_aerial_duels,home_dribbles,away_dribbles,home_tackles_won,away_tackles_won,home_total_tackles,away_total_tackles,home_interceptions,away_interceptions,home_recoveries,away_recoveries,home_clearances,away_clearances,home_total_saves,away_total_saves,home_goal_kicks,away_goal_kicks,home_touches_in_penalty_area,away_touches_in_penalty_area,home_final_third_phase,away_final_third_phase,home_big_saves,away_big_saves,home_red_cards,away_red_cards,home_expected_goals,away_expected_goals,home_punches,away_punches,home_errors_lead_to_a_shot,away_errors_lead_to_a_shot,home_high_claims,away_high_claims,home_penalty_saves,away_penalty_saves,home_errors_lead_to_a_goal,away_errors_lead_to_a_goal,home_goals_prevented,away_goals_prevented
9223744,2021-03-24 19:45:00,World Cup Qual. UEFA G,0,Latvia,Montenegro,1,2,38.0,62.0,2.0,3.0,12.0,27.0,4.0,3.0,3.0,11.0,18.0,13.0,324.0,504.0,16.0,16.0,13.0,16.0,4.0,1.0,6.0,7.0,0.0,0.0,4.0,16.0,2.0,4.0,6.0,18.0,6.0,9.0,,,2.0,3.0,0.0,1.0,3.0,5.0,1.0,2.0,176.0,359.0,9.0,22.0,55.0,86.0,24/80 (30),39/92 (42),4/11 (36),7/27 (26),49.0,51.0,8.0,7.0,35/75 (47),40/75 (53),30/59 (51),29/59 (49),6/14 (43),8/17 (47),56.0,56.0,16.0,16.0,15.0,7.0,,,33.0,6.0,4.0,3.0,18.0,5.0,,,,,,,,,,,,,,,,,,,,,,
9223737,2021-03-24 19:45:00,World Cup Qual. UEFA A,0,Portugal,Azerbaijan,1,0,67.0,33.0,1.0,0.0,29.0,4.0,0.0,14.0,10.0,0.0,9.0,11.0,732.0,373.0,11.0,22.0,10.0,8.0,1.0,1.0,14.0,0.0,0.0,0.0,8.0,2.0,7.0,2.0,15.0,1.0,14.0,3.0,,,1.0,0.0,,,4.0,1.0,1.0,2.0,631.0,269.0,29.0,15.0,99.0,41.0,26/45 (58),25/67 (37),12/34 (35),1/2 (50),54.0,46.0,11.0,5.0,33/69 (48),36/69 (52),29/46 (63),17/46 (37),12/24 (50),5/11 (45),55.0,55.0,11.0,22.0,15.0,21.0,,,5.0,40.0,0.0,14.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,
9223725,2021-03-24 19:45:00,World Cup Qual. UEFA D,0,Finland,Bosnia & Herzegovina,2,2,44.0,56.0,4.0,5.0,12.0,19.0,5.0,5.0,5.0,7.0,11.0,10.0,437.0,545.0,11.0,12.0,9.0,10.0,3.0,0.0,7.0,7.0,1.0,0.0,3.0,4.0,2.0,8.0,9.0,16.0,3.0,3.0,1.0,1.0,3.0,4.0,2.0,0.0,1.0,2.0,0.0,3.0,366.0,475.0,9.0,20.0,43.0,58.0,25/45 (56),32/49 (65),2/9 (22),4/28 (14),47.0,53.0,6.0,10.0,30/56 (54),26/56 (46),4/17 (24),13/17 (76),10/16 (63),4/5 (80),55.0,67.0,11.0,12.0,19.0,16.0,,,23.0,10.0,5.0,5.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,
9223753,2021-03-25 17:00:00,World Cup Qual. UEFA C,0,Bulgaria,Switzerland,1,3,30.0,70.0,0.0,5.0,7.0,13.0,2.0,1.0,1.0,7.0,13.0,18.0,290.0,648.0,18.0,14.0,18.0,12.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,5.0,4.0,3.0,4.0,10.0,3.0,3.0,0.0,3.0,0.0,2.0,,,4.0,2.0,0.0,4.0,213.0,571.0,16.0,31.0,41.0,77.0,14/49 (29),18/30 (60),2/7 (29),10/31 (32),51.0,49.0,9.0,4.0,43/77 (56),34/77 (44),9/25 (36),16/25 (64),7/12 (58),8/22 (36),61.0,50.0,18.0,14.0,16.0,12.0,,,30.0,9.0,2.0,1.0,7.0,3.0,,,,,,,,,,,,,,,,,,,,,,
9223743,2021-03-25 19:45:00,World Cup Qual. UEFA F,0,Moldova,Faroe Islands,1,1,42.0,58.0,1.0,1.0,8.0,12.0,2.0,2.0,1.0,3.0,15.0,21.0,359.0,496.0,13.0,13.0,21.0,14.0,3.0,3.0,3.0,4.0,1.0,0.0,2.0,2.0,3.0,6.0,5.0,6.0,3.0,6.0,1.0,0.0,0.0,1.0,,,5.0,6.0,4.0,0.0,254.0,375.0,23.0,20.0,53.0,76.0,27/78 (35),18/69 (26),1/13 (8),3/21 (14),50.0,50.0,4.0,7.0,37/74 (50),37/74 (50),18/37 (49),19/37 (51),3/12 (25),10/16 (63),54.0,54.0,13.0,13.0,19.0,12.0,,,27.0,15.0,2.0,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,
9223739,2021-03-27 17:00:00,World Cup Qual. UEFA E,0,Belarus,Estonia,4,2,64.0,36.0,3.0,1.0,11.0,10.0,2.0,1.0,5.0,2.0,16.0,27.0,418.0,243.0,11.0,20.0,25.0,16.0,3.0,6.0,5.0,4.0,0.0,0.0,2.0,4.0,4.0,2.0,8.0,5.0,3.0,5.0,3.0,1.0,,,0.0,1.0,4.0,1.0,4.0,2.0,287.0,131.0,33.0,21.0,66.0,53.0,41/83 (49),26/84 (31),6/24 (25),1/8 (13),59.0,41.0,15.0,6.0,49/84 (58),35/84 (42),32/54 (59),22/54 (41),13/18 (72),1/6 (17),55.0,35.0,11.0,20.0,0.0,12.0,,,12.0,33.0,2.0,1.0,8.0,11.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,
9223751,2021-03-27 17:00:00,World Cup Qual. UEFA G,0,Netherlands,Latvia,2,0,77.0,23.0,8.0,0.0,36.0,4.0,0.0,8.0,16.0,0.0,5.0,11.0,750.0,232.0,12.0,16.0,10.0,4.0,2.0,2.0,11.0,0.0,2.0,1.0,13.0,3.0,12.0,1.0,25.0,4.0,11.0,0.0,,,8.0,0.0,,,4.0,0.0,2.0,1.0,668.0,148.0,20.0,9.0,90.0,27.0,30/37 (81),27/58 (47),14/32 (44),2/4 (50),60.0,40.0,7.0,7.0,38/60 (63),22/60 (37),27/49 (55),22/49 (45),16/25 (64),3/8 (38),33.0,56.0,12.0,16.0,10.0,15.0,,,3.0,39.0,0.0,8.0,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,
9223715,2021-03-28 13:00:00,World Cup Qual. UEFA D,0,Kazakhstan,France,0,2,37.0,63.0,0.0,3.0,4.0,15.0,7.0,1.0,0.0,9.0,13.0,17.0,423.0,718.0,20.0,6.0,16.0,13.0,0.0,1.0,1.0,9.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,10.0,3.0,5.0,,,0.0,3.0,0.0,1.0,1.0,4.0,4.0,4.0,340.0,636.0,14.0,20.0,26.0,63.0,16/51 (31),29/46 (63),0/5 (0),3/11 (27),53.0,47.0,3.0,12.0,40/71 (56),31/71 (44),6/16 (38),10/16 (63),4/7 (57),12/20 (60),65.0,17.0,20.0,6.0,19.0,6.0,,,11.0,4.0,7.0,1.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,
9223718,2021-03-28 16:00:00,World Cup Qual. UEFA F,0,Denmark,Moldova,8,0,75.0,25.0,6.0,0.0,18.0,4.0,2.0,3.0,3.0,2.0,14.0,7.0,765.0,257.0,12.0,18.0,6.0,13.0,0.0,1.0,11.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,14.0,3.0,4.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,2.0,3.0,683.0,158.0,21.0,19.0,68.0,24.0,25/41 (61),20/65 (31),5/18 (28),2/7 (29),50.0,50.0,8.0,6.0,27/59 (46),32/59 (54),13/21 (62),8/21 (38),9/19 (47),2/8 (25),33.0,44.0,12.0,18.0,15.0,11.0,,,7.0,10.0,2.0,3.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,
9223721,2021-03-28 18:45:00,World Cup Qual. UEFA D,0,Ukraine,Finland,1,1,61.0,39.0,1.0,1.0,17.0,7.0,0.0,3.0,3.0,3.0,10.0,10.0,631.0,405.0,10.0,10.0,9.0,9.0,3.0,2.0,4.0,1.0,0.0,1.0,7.0,4.0,6.0,2.0,11.0,6.0,6.0,1.0,1.0,1.0,,,,,1.0,3.0,1.0,2.0,571.0,339.0,22.0,11.0,73.0,34.0,20/32 (63),12/35 (34),4/16 (25),1/6 (17),57.0,43.0,9.0,6.0,26/47 (55),21/47 (45),10/16 (63),6/16 (38),7/8 (88),2/6 (33),70.0,80.0,10.0,10.0,8.0,14.0,,,8.0,11.0,0.0,3.0,3.0,11.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,
9223712,2021-03-28 18:45:00,World Cup Qual. UEFA I,0,San Marino,Hungary,0,3,20.0,80.0,0.0,5.0,1.0,23.0,7.0,0.0,1.0,16.0,17.0,14.0,179.0,705.0,5.0,9.0,13.0,16.0,4.0,2.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,3.0,1.0,16.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,9.0,1.0,3.0,101.0,633.0,6.0,17.0,25.0,85.0,21/54 (39),20/29 (69),1/2 (50),10/43 (23),40.0,60.0,6.0,4.0,19/49 (39),30/49 (61),16/38 (42),22/38 (58),1/4 (25),5/6 (83),100.0,78.0,5.0,9.0,21.0,8.0,,,43.0,3.0,7.0,0.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,
9223747,2021-03-28 18:45:00,World Cup Qual. UEFA C,0,Bulgaria,Italy,0,2,33.0,67.0,0.0,4.0,3.0,22.0,4.0,1.0,0.0,12.0,14.0,18.0,285.0,594.0,15.0,9.0,18.0,13.0,3.0,2.0,1.0,6.0,0.0,1.0,0.0,4.0,2.0,12.0,2.0,17.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,1.0,210.0,520.0,21.0,27.0,45.0,47.0,34/56 (61),34/62 (55),1/12 (8),6/22 (27),59.0,41.0,7.0,4.0,38/64 (59),26/64 (41),16/27 (59),11/27 (41),6/8 (75),5/16 (31),80.0,44.0,15.0,9.0,9.0,10.0,,,15.0,11.0,4.0,1.0,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,
9223774,2021-03-30 16:00:00,World Cup Qual. UEFA A,0,Azerbaijan,Serbia,1,2,33.0,67.0,3.0,1.0,8.0,18.0,5.0,1.0,2.0,9.0,19.0,14.0,318.0,647.0,13.0,14.0,14.0,16.0,1.0,2.0,2.0,7.0,0.0,0.0,3.0,9.0,3.0,2.0,4.0,12.0,4.0,6.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,229.0,568.0,17.0,21.0,37.0,71.0,17/57 (30),57/70 (81),1/5 (20),8/22 (36),32.0,68.0,6.0,6.0,30/73 (41),43/73 (59),5/35 (14),30/35 (86),3/11 (27),13/20 (65),69.0,50.0,13.0,14.0,13.0,14.0,,,12.0,9.0,5.0,1.0,10.0,4.0,,,,,,,,,,,,,,,,,,,,,,
9223729,2021-03-30 18:45:00,World Cup Qual. UEFA E,0,Wales,Czechia,1,0,44.0,56.0,2.0,1.0,8.0,11.0,3.0,2.0,3.0,5.0,18.0,16.0,324.0,429.0,10.0,10.0,14.0,15.0,3.0,1.0,3.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,7.0,7.0,1.0,4.0,,,2.0,1.0,,,1.0,2.0,5.0,1.0,243.0,329.0,19.0,28.0,45.0,66.0,25/59 (42),35/69 (51),3/14 (21),2/15 (13),45.0,55.0,5.0,6.0,28/56 (50),28/56 (50),21/53 (40),32/53 (60),4/9 (44),3/7 (43),50.0,40.0,10.0,10.0,7.0,9.0,,,19.0,15.0,3.0,2.0,9.0,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
9223731,2021-03-30 18:45:00,World Cup Qual. UEFA G,0,Türkiye,Latvia,3,3,64.0,36.0,3.0,2.0,17.0,10.0,1.0,5.0,7.0,3.0,16.0,16.0,640.0,357.0,8.0,8.0,16.0,16.0,3.0,3.0,8.0,4.0,1.0,0.0,6.0,5.0,3.0,1.0,10.0,10.0,7.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,557.0,267.0,8.0,15.0,66.0,47.0,27/43 (63),25/50 (50),2/20 (10),3/12 (25),54.0,46.0,3.0,4.0,31/57 (54),26/57 (46),14/27 (52),13/27 (48),7/12 (58),2/6 (33),25.0,63.0,8.0,8.0,8.0,20.0,,,16.0,21.0,1.0,5.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,
9223722,2021-03-30 18:45:00,World Cup Qual. UEFA E,0,Belgium,Belarus,8,0,68.0,32.0,8.0,0.0,21.0,4.0,0.0,7.0,7.0,1.0,8.0,8.0,725.0,344.0,20.0,18.0,7.0,8.0,,,15.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,15.0,2.0,6.0,2.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,657.0,270.0,25.0,12.0,69.0,38.0,45/61 (74),31/60 (52),4/20 (20),0/3 (0),56.0,44.0,8.0,10.0,41/72 (57),31/72 (43),7/13 (54),6/13 (46),14/24 (58),5/15 (33),45.0,67.0,20.0,18.0,12.0,22.0,,,5.0,21.0,0.0,7.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,
9223720,2021-03-31 18:45:00,World Cup Qual. UEFA F,0,Moldova,Israel,1,4,26.0,74.0,2.0,6.0,12.0,20.0,4.0,3.0,4.0,5.0,14.0,5.0,232.0,687.0,15.0,15.0,5.0,13.0,4.0,2.0,4.0,8.0,0.0,0.0,3.0,7.0,5.0,5.0,9.0,13.0,3.0,7.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,137.0,597.0,18.0,22.0,44.0,87.0,16/59 (27),27/47 (57),8/16 (50),2/15 (13),46.0,54.0,4.0,6.0,27/66 (41),39/66 (59),20/36 (56),16/36 (44),7/18 (39),12/21 (57),40.0,67.0,15.0,15.0,17.0,10.0,,,17.0,8.0,4.0,3.0,10.0,5.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,
9410258,2021-03-31 18:45:00,Int. Friendly Games,0,Switzerland,Finland,3,2,65.0,35.0,,,14.0,5.0,0.0,5.0,5.0,2.0,11.0,7.0,,,,,7.0,12.0,1.0,1.0,8.0,2.0,,,6.0,3.0,,,,,,,,,,,,,,,1.0,0.0,,,16.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,9.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9223735,2021-03-31 18:45:00,World Cup Qual. UEFA C,0,Northern Ireland,Bulgaria,0,0,70.0,30.0,,,14.0,3.0,1.0,3.0,12.0,2.0,17.0,17.0,549.0,239.0,15.0,10.0,15.0,17.0,3.0,3.0,3.0,1.0,1.0,0.0,6.0,2.0,5.0,0.0,10.0,3.0,4.0,0.0,,,,,,,7.0,1.0,3.0,5.0,457.0,143.0,27.0,18.0,79.0,36.0,26/55 (47),16/69 (23),8/34 (24),2/6 (33),52.0,48.0,4.0,6.0,36/68 (53),32/68 (47),22/43 (51),21/43 (49),8/14 (57),5/14 (36),47.0,60.0,15.0,10.0,4.0,11.0,,,9.0,37.0,1.0,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,
9223724,2021-03-31 18:45:00,World Cup Qual. UEFA D,0,Ukraine,Kazakhstan,1,1,71.0,29.0,4.0,0.0,28.0,5.0,1.0,9.0,7.0,1.0,7.0,14.0,764.0,315.0,10.0,18.0,14.0,7.0,2.0,6.0,10.0,2.0,0.0,0.0,12.0,1.0,6.0,2.0,15.0,1.0,13.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,,,681.0,216.0,12.0,16.0,89.0,42.0,25/33 (76),19/63 (30),5/19 (26),0/3 (0),55.0,45.0,10.0,4.0,35/69 (51),34/69 (49),10/13 (77),3/13 (23),11/19 (58),10/16 (63),70.0,61.0,10.0,18.0,12.0,18.0,,,7.0,25.0,1.0,9.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,
9223793,2021-03-31 18:45:00,World Cup Qual. UEFA I,0,Andorra,Hungary,1,4,24.0,76.0,1.0,3.0,4.0,16.0,1.0,2.0,1.0,4.0,20.0,9.0,205.0,646.0,9.0,11.0,8.0,19.0,4.0,2.0,3.0,5.0,0.0,1.0,0.0,8.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,3.0,,,,,3.0,2.0,,,112.0,537.0,17.0,32.0,48.0,52.0,12/62 (19),26/67 (39),1/8 (13),4/17 (24),39.0,61.0,8.0,4.0,21/56 (38),35/56 (63),16/40 (40),24/40 (60),4/7 (57),5/10 (50),100.0,73.0,9.0,11.0,16.0,8.0,,,17.0,7.0,1.0,2.0,13.0,4.0,,,,,,,,,,,,,,,,,,,,,,
9223760,2021-03-31 18:45:00,World Cup Qual. UEFA D,0,Bosnia & Herzegovina,France,0,1,44.0,56.0,1.0,2.0,4.0,13.0,1.0,2.0,4.0,8.0,12.0,10.0,428.0,535.0,9.0,18.0,10.0,12.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,7.0,1.0,4.0,2.0,9.0,2.0,4.0,,,1.0,2.0,0.0,1.0,1.0,5.0,1.0,3.0,357.0,470.0,19.0,14.0,43.0,63.0,26/48 (54),37/61 (61),2/10 (20),8/30 (27),35.0,65.0,14.0,5.0,23/63 (37),40/63 (63),7/22 (32),15/22 (68),6/10 (60),11/15 (73),67.0,56.0,9.0,18.0,9.0,8.0,,,19.0,11.0,1.0,2.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,
9529399,2021-05-29 16:00:00,Int. Friendly Games,0,Sweden,Finland,2,0,58.0,42.0,,,5.0,2.0,0.0,2.0,3.0,4.0,8.0,8.0,,,,,9.0,9.0,0.0,1.0,4.0,0.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,6.0,7.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9529439,2021-06-01 16:00:00,Int. Friendly Games,0,Slovakia,Bulgaria,1,1,55.0,45.0,,,8.0,7.0,1.0,2.0,6.0,3.0,15.0,13.0,,,,,15.0,15.0,1.0,0.0,3.0,2.0,,,5.0,5.0,,,,,,,,,,,,,,,0.0,2.0,,,12.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,6.0,15.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9529065,2021-06-02 19:00:00,Int. Friendly Games,0,England,Austria,1,0,45.0,55.0,,,7.0,6.0,2.0,3.0,4.0,4.0,11.0,19.0,,,,,19.0,11.0,2.0,3.0,4.0,2.0,,,3.0,4.0,,,,,,,,,,,,,,,0.0,0.0,,,20.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,6.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9529464,2021-06-02 19:05:00,Int. Friendly Games,0,France,Wales,3,0,56.0,44.0,,,13.0,6.0,2.0,4.0,9.0,2.0,7.0,4.0,,,,,5.0,8.0,1.0,0.0,7.0,2.0,,,6.0,4.0,,,,,,,,,,,,,,,1.0,1.0,,,12.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,7.0,16.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,
9538714,2021-06-04 16:00:00,"World Cup Qualification, AFC, Round 2, Group A",0,Maldives,Syria,0,4,45.0,55.0,0.0,5.0,3.0,27.0,4.0,1.0,2.0,12.0,10.0,19.0,373.0,419.0,6.0,9.0,18.0,9.0,0.0,5.0,1.0,9.0,0.0,1.0,2.0,8.0,0.0,10.0,3.0,19.0,0.0,8.0,0.0,4.0,0.0,1.0,,,0.0,6.0,1.0,3.0,305.0,366.0,9.0,12.0,18.0,57.0,24/50 (48),30/41 (73),1/5 (20),7/27 (26),49.0,51.0,3.0,3.0,30/60 (50),30/60 (50),7/16 (44),9/16 (56),6/12 (50),12/15 (80),50.0,56.0,6.0,9.0,7.0,8.0,,,31.0,6.0,4.0,1.0,12.0,5.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,
9529426,2021-06-05 15:00:00,Int. Friendly Games,0,Russia,Bulgaria,1,0,54.0,46.0,,,10.0,1.0,0.0,4.0,9.0,0.0,15.0,16.0,,,,,20.0,18.0,2.0,0.0,5.0,0.0,,,5.0,1.0,,,,,,,,,,,,,,,3.0,4.0,,,25.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,3.0,9.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9538732,2021-06-05 16:00:00,Int. Friendly Games,0,Wales,Albania,0,0,58.0,42.0,,,5.0,2.0,0.0,2.0,4.0,5.0,12.0,21.0,,,,,21.0,13.0,3.0,4.0,2.0,0.0,,,3.0,2.0,,,,,,,,,,,,,,,1.0,0.0,,,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,6.0,10.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9529446,2021-06-06 15:30:00,Int. Friendly Games,0,Austria,Slovakia,0,0,49.0,51.0,,,13.0,7.0,4.0,6.0,8.0,0.0,13.0,6.0,,,,,8.0,14.0,0.0,1.0,6.0,4.0,,,7.0,3.0,,,,,,,,,,,,,,,1.0,2.0,,,20.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,5.0,9.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9541261,2021-06-07 14:00:00,"World Cup Qualification, AFC, Round 2, Group A",0,Guam,Syria,0,3,25.0,75.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,6.0,11.0,16.0,258.0,768.0,6.0,11.0,14.0,11.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,7.0,0.0,2.0,,,,,1.0,4.0,3.0,9.0,167.0,677.0,22.0,12.0,40.0,72.0,11/43 (26),33/57 (58),2/7 (29),2/13 (15),43.0,57.0,6.0,4.0,24/54 (44),30/54 (56),9/22 (41),13/22 (59),4/9 (44),8/10 (80),67.0,64.0,6.0,11.0,16.0,23.0,,,21.0,7.0,4.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
9398590,2021-06-07 18:45:00,Int. Friendly Games,0,Germany,Latvia,7,1,72.0,28.0,,,19.0,3.0,1.0,4.0,4.0,1.0,10.0,8.0,,,,,9.0,12.0,1.0,2.0,10.0,2.0,,,9.0,1.0,,,,,,,,,,,,,,,2.0,1.0,,,16.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,20.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9515777,2021-06-07 19:00:00,"World Cup Qualification, AFC, Round 2, Group B",0,Australia,Chinese Taipei,5,1,78.0,22.0,7.0,0.0,29.0,3.0,1.0,5.0,10.0,2.0,15.0,4.0,611.0,177.0,9.0,21.0,4.0,11.0,0.0,1.0,10.0,2.0,3.0,0.0,13.0,1.0,6.0,0.0,22.0,2.0,7.0,1.0,3.0,0.0,4.0,0.0,,,2.0,1.0,2.0,0.0,544.0,100.0,18.0,16.0,100.0,31.0,19/29 (66),13/58 (22),22/41 (54),1/6 (17),49.0,51.0,10.0,4.0,25/63 (40),38/63 (60),26/42 (62),16/42 (38),12/23 (52),6/11 (55),89.0,33.0,9.0,21.0,3.0,17.0,,,9.0,29.0,1.0,5.0,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,
9529467,2021-06-08 18:00:00,Int. Friendly Games,0,Hungary,Ireland,0,0,60.0,40.0,,,12.0,4.0,2.0,7.0,7.0,2.0,18.0,6.0,,,,,7.0,20.0,1.0,0.0,7.0,2.0,,,5.0,2.0,,,,,,,,,,,,,,,2.0,1.0,,,26.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,8.0,11.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9529465,2021-06-08 19:10:00,Int. Friendly Games,0,France,Bulgaria,3,0,62.0,38.0,,,20.0,1.0,0.0,8.0,11.0,2.0,11.0,8.0,,,,,9.0,11.0,0.0,1.0,11.0,0.0,,,9.0,1.0,,,,,,,,,,,,,,,0.0,1.0,,,20.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,2.0,14.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,
9515774,2021-06-11 16:00:00,"World Cup Qualification, AFC, Round 2, Group B",0,Nepal,Australia,0,3,29.0,71.0,,,0.0,0.0,9.0,0.0,0.0,9.0,8.0,12.0,225.0,523.0,12.0,16.0,12.0,8.0,,,0.0,12.0,0.0,0.0,1.0,13.0,0.0,3.0,1.0,16.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,2.0,4.0,125.0,446.0,14.0,21.0,36.0,87.0,16/71 (0),31/50 (0),0/2 (0),15/32 (0),,,5.0,8.0,30/65 (46),35/65 (54),11/35 (31),24/35 (69),7/18 (39),11/15 (73),,,12.0,16.0,13.0,9.0,,,30.0,1.0,9.0,0.0,22.0,3.0,,,,,,,1.0,0.0,,,,,,,,,,,,,,
8513111,2021-06-12 13:00:00,"Euro, Group A",0,Wales,Switzerland,1,1,36.0,64.0,0.0,4.0,9.0,18.0,3.0,1.0,4.0,12.0,6.0,9.0,283.0,519.0,7.0,11.0,9.0,6.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,7.0,6.0,7.0,7.0,12.0,2.0,6.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,4.0,232.0,458.0,11.0,17.0,37.0,55.0,26/47 (55),21/40 (53),5/18 (28),9/25 (36),45.0,55.0,8.0,3.0,18/41 (44),23/41 (56),17/36 (47),19/36 (53),2/5 (40),8/12 (67),43.0,73.0,7.0,11.0,9.0,6.0,,,28.0,10.0,3.0,1.0,9.0,8.0,,,,,,,,,0.43,2.19,,,,,,,,,,,0.39,-0.51
8513122,2021-06-12 16:00:00,"Euro, Group B",0,Denmark,Finland,0,1,70.0,30.0,1.0,1.0,22.0,1.0,0.0,6.0,9.0,0.0,11.0,12.0,633.0,283.0,10.0,17.0,12.0,9.0,0.0,2.0,6.0,1.0,0.0,0.0,10.0,0.0,6.0,0.0,14.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,,,4.0,1.0,0.0,1.0,540.0,192.0,18.0,19.0,80.0,25.0,19/39 (49),17/59 (29),6/34 (18),1/6 (17),53.0,47.0,10.0,7.0,24/51 (47),27/51 (53),27/45 (60),18/45 (40),3/10 (30),2/5 (40),40.0,41.0,10.0,17.0,8.0,22.0,,,5.0,33.0,0.0,6.0,1.0,11.0,,,,,,,,,1.82,0.34,,,,,,,,,,,-0.73,1.76
